,pattern,sup
474,"['still', 'account']",6.504085676258342e-05
475,"['still', 'account', 'know']",3.2056084700307078e-06
476,"['still', 'account', 'us']",3.2056084700307078e-06
477,"['still', 'account', 'let']",3.2056084700307078e-06
478,"['still', 'google']",4.124542136163827e-05
479,"['still', 'google', 'know']",2.0328248834341073e-06
480,"['still', 'google', 'us']",2.0328248834341073e-06
481,"['still', 'google', 'let']",2.0328248834341073e-06
482,"['still', 'google', 'account']",2.0328248834341073e-06
483,['thinks'],0.0008539188777066178
484,['take'],0.014577615126562976
485,"['take', 'p']",9.518174160378062e-06
486,"['take', 'discoveryplus']",1.1897717700472577e-05
487,"['take', 'battlebots']",1.1897717700472577e-05
488,"['take', 'new']",9.518174160378062e-06
489,"['take', 'time']",1.1104536520441072e-05
490,"['take', 'look']",5.7902226142299875e-05
491,"['take', 'look', 'front']",1.0164124417170537e-06
492,"['take', 'look', 'page']",1.0164124417170537e-06
493,"['take', 'look', 'wall']",1.0164124417170537e-06
494,"['take', 'look', 'street']",1.0164124417170537e-06
495,"['take', 'look', 'journal']",1.0164124417170537e-06
496,"['take', 'front']",2.0622710680819136e-05
497,"['take', 'front', 'page']",1.0164124417170537e-06
498,"['take', 'front', 'wall']",1.0164124417170537e-06
499,"['take', 'front', 'street']",1.0164124417170537e-06
500,"['take', 'front', 'journal']",1.0164124417170537e-06
501,"['take', 'page']",2.0622710680819136e-05
502,"['take', 'page', 'wall']",1.0164124417170537e-06
503,"['take', 'page', 'street']",1.0164124417170537e-06
504,"['take', 'page', 'journal']",1.0164124417170537e-06
505,"['take', 'wall']",2.0622710680819136e-05
506,"['take', 'wall', 'street']",1.0164124417170537e-06
507,"['take', 'wall', 'journal']",1.0164124417170537e-06
508,"['take', 'street']",2.0622710680819136e-05
509,"['take', 'street', 'journal']",1.0164124417170537e-06
510,"['take', 'journal']",2.0622710680819136e-05
511,"['take', 'dm']",9.518174160378062e-06
512,"['take', 'early']",1.7449985960693113e-05
513,"['take', 'early', 'look']",8.209485106176203e-07
514,"['take', 'early', 'front']",8.209485106176203e-07
515,"['take', 'early', 'page']",8.209485106176203e-07
516,"['take', 'early', 'wall']",8.209485106176203e-07
517,"['take', 'early', 'street']",8.209485106176203e-07
518,"['take', 'early', 'journal']",8.209485106176203e-07
519,['parents'],0.0020128087831655993
520,['writes'],0.008173223543763342
521,['streaming'],0.009332113449222324
522,"['streaming', 'learn']",9.518174160378062e-06
523,"['streaming', 'discoveryplus']",5.869540732233138e-05
524,"['streaming', 'subscribe']",1.824316714072462e-05
525,"['streaming', 'subscribe', 'discoveryplus']",4.6911343463864014e-07
526,"['streaming', 'download']",1.7449985960693113e-05
527,"['streaming', 'download', 'discoveryplus']",4.6911343463864014e-07
528,"['streaming', 'download', 'subscribe']",8.60041296837507e-07
529,['guide'],0.012137846904544069
530,"['guide', 'also']",9.597492278381212e-05
531,"['guide', 'also', 'help']",4.730227132606288e-06
532,"['guide', 'security']",1.7449985960693113e-05
533,"['guide', 'security', 'google']",8.60041296837507e-07
534,"['guide', 'security', 'tips']",8.60041296837507e-07
535,"['guide', 'security', 'account']",8.60041296837507e-07
536,"['guide', 'us']",1.824316714072462e-05
