,pattern,sup
483,"['us', 'open', 'december']",1.216569261580827e-06
484,"['us', 'would']",0.00012135282013401573
485,"['us', 'would', 'looking']",1.216569261580827e-06
486,"['us', 'would', 'able']",3.649707784742481e-06
487,"['us', 'would', 'urge']",1.122987010689994e-06
488,"['us', 'would', 'interact']",1.122987010689994e-06
489,"['us', 'would', 'share']",1.4037337633624926e-06
490,"['us', 'would', 'information']",1.3101515124716598e-06
491,"['us', 'would', 'post']",1.122987010689994e-06
492,"['us', 'would', 'personal']",1.122987010689994e-06
493,"['us', 'would', 'better']",3.649707784742481e-06
494,"['us', 'would', 'assist']",4.211201290087478e-06
495,"['us', 'dm']",0.0007087708190435991
496,"['us', 'dm', 'touch']",3.556125533851648e-06
497,"['us', 'dm', 'us']",1.2914350622934932e-05
498,"['us', 'dm', 'assistance']",1.122987010689994e-06
499,"['us', 'dm', 'addressed']",3.2753787811791496e-06
500,"['us', 'dm', 'phone']",2.245974021379988e-06
501,"['us', 'dm', 'assist']",4.772694795432475e-06
502,"['us', 'dm', 'ag']",4.024036788305812e-06
503,"['us', 'dm', 'rr']",2.1523917704891555e-06
504,"['us', 'dm', 'help']",1.6564058407677413e-05
505,"['us', 'dm', 'make']",2.339556272270821e-06
506,"['us', 'dm', 'thanks']",1.3101515124716598e-06
507,"['us', 'dm', 'mk']",2.994632028506651e-06
508,"['us', 'dm', 'follow']",2.245974021379988e-06
509,"['us', 'dm', 'unable']",1.3101515124716598e-06
510,"['us', 'dm', 'look']",2.245974021379988e-06
511,"['us', 'dm', 'using']",2.526720774052487e-06
512,"['us', 'dm', 'photo']",1.3101515124716598e-06
513,"['us', 'dm', 'rs']",7.767326823939126e-06
514,"['us', 'dm', 'contact']",2.433138523161654e-06
515,"['us', 'dm', 'enter']",1.0294047597991612e-06
516,"['us', 'dm', 'via']",2.433138523161654e-06
517,"['us', 'dm', 'team']",1.6844805160349911e-06
518,"['us', 'dm', 'regards']",1.4973160142533254e-06
519,"['us', 'dm', 'nb']",1.8716450178166568e-06
520,"['us', 'dm', 'pack']",1.216569261580827e-06
521,"['us', 'dm', 'still']",2.245974021379988e-06
522,"['us', 'dm', 'ka']",1.5908982651441583e-06
523,"['us', 'dm', 'get']",4.866277046323308e-06
